time,year,month,quarter,day,hour,week,t
21/01/2017 17:00,2017,jan,1,21,17,w3,498
21/01/2017 18:00,2017,jan,1,21,18,w3,499
21/01/2017 19:00,2017,jan,1,21,19,w3,500
21/01/2017 20:00,2017,jan,1,21,20,w3,501
21/01/2017 21:00,2017,jan,1,21,21,w3,502
21/01/2017 22:00,2017,jan,1,21,22,w3,503
21/01/2017 23:00,2017,jan,1,21,23,w3,504
22/01/2017 00:00,2017,jan,1,22,0,w4,505
22/01/2017 01:00,2017,jan,1,22,1,w4,506
22/01/2017 02:00,2017,jan,1,22,2,w4,507
22/01/2017 03:00,2017,jan,1,22,3,w4,508
22/01/2017 04:00,2017,jan,1,22,4,w4,509
22/01/2017 05:00,2017,jan,1,22,5,w4,510
22/01/2017 06:00,2017,jan,1,22,6,w4,511
22/01/2017 07:00,2017,jan,1,22,7,w4,512
22/01/2017 08:00,2017,jan,1,22,8,w4,513
22/01/2017 09:00,2017,jan,1,22,9,w4,514
22/01/2017 10:00,2017,jan,1,22,10,w4,515
22/01/2017 11:00,2017,jan,1,22,11,w4,516
22/01/2017 12:00,2017,jan,1,22,12,w4,517
22/01/2017 13:00,2017,jan,1,22,13,w4,518
22/01/2017 14:00,2017,jan,1,22,14,w4,519
22/01/2017 15:00,2017,jan,1,22,15,w4,520
22/01/2017 16:00,2017,jan,1,22,16,w4,521
22/01/2017 17:00,2017,jan,1,22,17,w4,522
22/01/2017 18:00,2017,jan,1,22,18,w4,523
22/01/2017 19:00,2017,jan,1,22,19,w4,524
22/01/2017 20:00,2017,jan,1,22,20,w4,525
22/01/2017 21:00,2017,jan,1,22,21,w4,526
22/01/2017 22:00,2017,jan,1,22,22,w4,527
22/01/2017 23:00,2017,jan,1,22,23,w4,528
23/01/2017 00:00,2017,jan,1,23,0,w4,529
23/01/2017 01:00,2017,jan,1,23,1,w4,530
23/01/2017 02:00,2017,jan,1,23,2,w4,531
23/01/2017 03:00,2017,jan,1,23,3,w4,532
23/01/2017 04:00,2017,jan,1,23,4,w4,533
23/01/2017 05:00,2017,jan,1,23,5,w4,534
23/01/2017 06:00,2017,jan,1,23,6,w4,535
23/01/2017 07:00,2017,jan,1,23,7,w4,536
23/01/2017 08:00,2017,jan,1,23,8,w4,537
23/01/2017 09:00,2017,jan,1,23,9,w4,538
23/01/2017 10:00,2017,jan,1,23,10,w4,539
23/01/2017 11:00,2017,jan,1,23,11,w4,540
23/01/2017 12:00,2017,jan,1,23,12,w4,541
23/01/2017 13:00,2017,jan,1,23,13,w4,542
23/01/2017 14:00,2017,jan,1,23,14,w4,543
23/01/2017 15:00,2017,jan,1,23,15,w4,544
23/01/2017 16:00,2017,jan,1,23,16,w4,545
23/01/2017 17:00,2017,jan,1,23,17,w4,546
23/01/2017 18:00,2017,jan,1,23,18,w4,547
23/01/2017 19:00,2017,jan,1,23,19,w4,548
23/01/2017 20:00,2017,jan,1,23,20,w4,549
23/01/2017 21:00,2017,jan,1,23,21,w4,550
23/01/2017 22:00,2017,jan,1,23,22,w4,551
23/01/2017 23:00,2017,jan,1,23,23,w4,552
24/01/2017 00:00,2017,jan,1,24,0,w4,553
24/01/2017 01:00,2017,jan,1,24,1,w4,554
24/01/2017 02:00,2017,jan,1,24,2,w4,555
24/01/2017 03:00,2017,jan,1,24,3,w4,556
24/01/2017 04:00,2017,jan,1,24,4,w4,557
24/01/2017 05:00,2017,jan,1,24,5,w4,558
24/01/2017 06:00,2017,jan,1,24,6,w4,559
24/01/2017 07:00,2017,jan,1,24,7,w4,560
24/01/2017 08:00,2017,jan,1,24,8,w4,561
24/01/2017 09:00,2017,jan,1,24,9,w4,562
24/01/2017 10:00,2017,jan,1,24,10,w4,563
24/01/2017 11:00,2017,jan,1,24,11,w4,564
24/01/2017 12:00,2017,jan,1,24,12,w4,565
24/01/2017 13:00,2017,jan,1,24,13,w4,566
24/01/2017 14:00,2017,jan,1,24,14,w4,567
24/01/2017 15:00,2017,jan,1,24,15,w4,568
24/01/2017 16:00,2017,jan,1,24,16,w4,569
24/01/2017 17:00,2017,jan,1,24,17,w4,570
24/01/2017 18:00,2017,jan,1,24,18,w4,571
24/01/2017 19:00,2017,jan,1,24,19,w4,572
24/01/2017 20:00,2017,jan,1,24,20,w4,573
24/01/2017 21:00,2017,jan,1,24,21,w4,574
24/01/2017 22:00,2017,jan,1,24,22,w4,575
24/01/2017 23:00,2017,jan,1,24,23,w4,576
25/01/2017 00:00,2017,jan,1,25,0,w4,577
25/01/2017 01:00,2017,jan,1,25,1,w4,578
25/01/2017 02:00,2017,jan,1,25,2,w4,579
25/01/2017 03:00,2017,jan,1,25,3,w4,580
25/01/2017 04:00,2017,jan,1,25,4,w4,581
25/01/2017 05:00,2017,jan,1,25,5,w4,582
25/01/2017 06:00,2017,jan,1,25,6,w4,583
25/01/2017 07:00,2017,jan,1,25,7,w4,584
25/01/2017 08:00,2017,jan,1,25,8,w4,585
25/01/2017 09:00,2017,jan,1,25,9,w4,586
25/01/2017 10:00,2017,jan,1,25,10,w4,587
25/01/2017 11:00,2017,jan,1,25,11,w4,588
25/01/2017 12:00,2017,jan,1,25,12,w4,589
25/01/2017 13:00,2017,jan,1,25,13,w4,590
25/01/2017 14:00,2017,jan,1,25,14,w4,591
25/01/2017 15:00,2017,jan,1,25,15,w4,592
25/01/2017 16:00,2017,jan,1,25,16,w4,593
25/01/2017 17:00,2017,jan,1,25,17,w4,594
25/01/2017 18:00,2017,jan,1,25,18,w4,595
25/01/2017 19:00,2017,jan,1,25,19,w4,596
25/01/2017 20:00,2017,jan,1,25,20,w4,597
25/01/2017 21:00,2017,jan,1,25,21,w4,598
25/01/2017 22:00,2017,jan,1,25,22,w4,599
25/01/2017 23:00,2017,jan,1,25,23,w4,600
26/01/2017 00:00,2017,jan,1,26,0,w4,601
26/01/2017 01:00,2017,jan,1,26,1,w4,602
26/01/2017 02:00,2017,jan,1,26,2,w4,603
26/01/2017 03:00,2017,jan,1,26,3,w4,604
26/01/2017 04:00,2017,jan,1,26,4,w4,605
26/01/2017 05:00,2017,jan,1,26,5,w4,606
26/01/2017 06:00,2017,jan,1,26,6,w4,607
26/01/2017 07:00,2017,jan,1,26,7,w4,608
26/01/2017 08:00,2017,jan,1,26,8,w4,609
26/01/2017 09:00,2017,jan,1,26,9,w4,610
26/01/2017 10:00,2017,jan,1,26,10,w4,611
26/01/2017 11:00,2017,jan,1,26,11,w4,612
26/01/2017 12:00,2017,jan,1,26,12,w4,613
26/01/2017 13:00,2017,jan,1,26,13,w4,614
26/01/2017 14:00,2017,jan,1,26,14,w4,615
26/01/2017 15:00,2017,jan,1,26,15,w4,616
26/01/2017 16:00,2017,jan,1,26,16,w4,617
26/01/2017 17:00,2017,jan,1,26,17,w4,618
26/01/2017 18:00,2017,jan,1,26,18,w4,619
26/01/2017 19:00,2017,jan,1,26,19,w4,620
26/01/2017 20:00,2017,jan,1,26,20,w4,621
26/01/2017 21:00,2017,jan,1,26,21,w4,622
26/01/2017 22:00,2017,jan,1,26,22,w4,623
26/01/2017 23:00,2017,jan,1,26,23,w4,624
27/01/2017 00:00,2017,jan,1,27,0,w4,625
27/01/2017 01:00,2017,jan,1,27,1,w4,626
27/01/2017 02:00,2017,jan,1,27,2,w4,627
27/01/2017 03:00,2017,jan,1,27,3,w4,628
27/01/2017 04:00,2017,jan,1,27,4,w4,629
27/01/2017 05:00,2017,jan,1,27,5,w4,630
27/01/2017 06:00,2017,jan,1,27,6,w4,631
27/01/2017 07:00,2017,jan,1,27,7,w4,632
27/01/2017 08:00,2017,jan,1,27,8,w4,633
27/01/2017 09:00,2017,jan,1,27,9,w4,634
27/01/2017 10:00,2017,jan,1,27,10,w4,635
27/01/2017 11:00,2017,jan,1,27,11,w4,636
27/01/2017 12:00,2017,jan,1,27,12,w4,637
27/01/2017 13:00,2017,jan,1,27,13,w4,638
27/01/2017 14:00,2017,jan,1,27,14,w4,639
27/01/2017 15:00,2017,jan,1,27,15,w4,640
27/01/2017 16:00,2017,jan,1,27,16,w4,641
27/01/2017 17:00,2017,jan,1,27,17,w4,642
27/01/2017 18:00,2017,jan,1,27,18,w4,643
27/01/2017 19:00,2017,jan,1,27,19,w4,644
27/01/2017 20:00,2017,jan,1,27,20,w4,645
27/01/2017 21:00,2017,jan,1,27,21,w4,646
27/01/2017 22:00,2017,jan,1,27,22,w4,647
27/01/2017 23:00,2017,jan,1,27,23,w4,648
28/01/2017 00:00,2017,jan,1,28,0,w4,649
28/01/2017 01:00,2017,jan,1,28,1,w4,650
28/01/2017 02:00,2017,jan,1,28,2,w4,651
28/01/2017 03:00,2017,jan,1,28,3,w4,652
28/01/2017 04:00,2017,jan,1,28,4,w4,653
28/01/2017 05:00,2017,jan,1,28,5,w4,654
28/01/2017 06:00,2017,jan,1,28,6,w4,655
28/01/2017 07:00,2017,jan,1,28,7,w4,656
28/01/2017 08:00,2017,jan,1,28,8,w4,657
28/01/2017 09:00,2017,jan,1,28,9,w4,658
28/01/2017 10:00,2017,jan,1,28,10,w4,659
28/01/2017 11:00,2017,jan,1,28,11,w4,660
28/01/2017 12:00,2017,jan,1,28,12,w4,661
28/01/2017 13:00,2017,jan,1,28,13,w4,662
28/01/2017 14:00,2017,jan,1,28,14,w4,663
28/01/2017 15:00,2017,jan,1,28,15,w4,664
28/01/2017 16:00,2017,jan,1,28,16,w4,665
28/01/2017 17:00,2017,jan,1,28,17,w4,666
28/01/2017 18:00,2017,jan,1,28,18,w4,667
28/01/2017 19:00,2017,jan,1,28,19,w4,668
28/01/2017 20:00,2017,jan,1,28,20,w4,669
28/01/2017 21:00,2017,jan,1,28,21,w4,670
28/01/2017 22:00,2017,jan,1,28,22,w4,671
28/01/2017 23:00,2017,jan,1,28,23,w4,672
29/01/2017 00:00,2017,jan,1,29,0,w5,673
29/01/2017 01:00,2017,jan,1,29,1,w5,674
29/01/2017 02:00,2017,jan,1,29,2,w5,675
29/01/2017 03:00,2017,jan,1,29,3,w5,676
29/01/2017 04:00,2017,jan,1,29,4,w5,677
29/01/2017 05:00,2017,jan,1,29,5,w5,678
29/01/2017 06:00,2017,jan,1,29,6,w5,679
29/01/2017 07:00,2017,jan,1,29,7,w5,680
29/01/2017 08:00,2017,jan,1,29,8,w5,681
29/01/2017 09:00,2017,jan,1,29,9,w5,682
29/01/2017 10:00,2017,jan,1,29,10,w5,683
29/01/2017 11:00,2017,jan,1,29,11,w5,684
29/01/2017 12:00,2017,jan,1,29,12,w5,685
29/01/2017 13:00,2017,jan,1,29,13,w5,686
29/01/2017 14:00,2017,jan,1,29,14,w5,687
29/01/2017 15:00,2017,jan,1,29,15,w5,688
29/01/2017 16:00,2017,jan,1,29,16,w5,689
29/01/2017 17:00,2017,jan,1,29,17,w5,690
29/01/2017 18:00,2017,jan,1,29,18,w5,691
29/01/2017 19:00,2017,jan,1,29,19,w5,692
29/01/2017 20:00,2017,jan,1,29,20,w5,693
29/01/2017 21:00,2017,jan,1,29,21,w5,694
29/01/2017 22:00,2017,jan,1,29,22,w5,695
29/01/2017 23:00,2017,jan,1,29,23,w5,696
30/01/2017 00:00,2017,jan,1,30,0,w5,697
30/01/2017 01:00,2017,jan,1,30,1,w5,698
30/01/2017 02:00,2017,jan,1,30,2,w5,699
30/01/2017 03:00,2017,jan,1,30,3,w5,700
30/01/2017 04:00,2017,jan,1,30,4,w5,701
30/01/2017 05:00,2017,jan,1,30,5,w5,702
30/01/2017 06:00,2017,jan,1,30,6,w5,703
30/01/2017 07:00,2017,jan,1,30,7,w5,704
30/01/2017 08:00,2017,jan,1,30,8,w5,705
30/01/2017 09:00,2017,jan,1,30,9,w5,706
30/01/2017 10:00,2017,jan,1,30,10,w5,707
30/01/2017 11:00,2017,jan,1,30,11,w5,708
30/01/2017 12:00,2017,jan,1,30,12,w5,709
30/01/2017 13:00,2017,jan,1,30,13,w5,710
30/01/2017 14:00,2017,jan,1,30,14,w5,711
30/01/2017 15:00,2017,jan,1,30,15,w5,712
30/01/2017 16:00,2017,jan,1,30,16,w5,713
30/01/2017 17:00,2017,jan,1,30,17,w5,714
30/01/2017 18:00,2017,jan,1,30,18,w5,715
30/01/2017 19:00,2017,jan,1,30,19,w5,716
30/01/2017 20:00,2017,jan,1,30,20,w5,717
30/01/2017 21:00,2017,jan,1,30,21,w5,718
30/01/2017 22:00,2017,jan,1,30,22,w5,719
30/01/2017 23:00,2017,jan,1,30,23,w5,720
31/01/2017 00:00,2017,jan,1,31,0,w5,721
31/01/2017 01:00,2017,jan,1,31,1,w5,722
31/01/2017 02:00,2017,jan,1,31,2,w5,723
31/01/2017 03:00,2017,jan,1,31,3,w5,724
31/01/2017 04:00,2017,jan,1,31,4,w5,725
31/01/2017 05:00,2017,jan,1,31,5,w5,726
31/01/2017 06:00,2017,jan,1,31,6,w5,727
31/01/2017 07:00,2017,jan,1,31,7,w5,728
31/01/2017 08:00,2017,jan,1,31,8,w5,729
31/01/2017 09:00,2017,jan,1,31,9,w5,730
31/01/2017 10:00,2017,jan,1,31,10,w5,731
31/01/2017 11:00,2017,jan,1,31,11,w5,732
31/01/2017 12:00,2017,jan,1,31,12,w5,733
31/01/2017 13:00,2017,jan,1,31,13,w5,734
31/01/2017 14:00,2017,jan,1,31,14,w5,735
31/01/2017 15:00,2017,jan,1,31,15,w5,736
31/01/2017 16:00,2017,jan,1,31,16,w5,737
31/01/2017 17:00,2017,jan,1,31,17,w5,738
31/01/2017 18:00,2017,jan,1,31,18,w5,739
31/01/2017 19:00,2017,jan,1,31,19,w5,740
31/01/2017 20:00,2017,jan,1,31,20,w5,741
31/01/2017 21:00,2017,jan,1,31,21,w5,742
31/01/2017 22:00,2017,jan,1,31,22,w5,743
31/01/2017 23:00,2017,jan,1,31,23,w5,744
01/02/2017 00:00,2017,feb,1,1,0,w5,745
01/02/2017 01:00,2017,feb,1,1,1,w5,746
01/02/2017 02:00,2017,feb,1,1,2,w5,747
01/02/2017 03:00,2017,feb,1,1,3,w5,748
01/02/2017 04:00,2017,feb,1,1,4,w5,749
01/02/2017 05:00,2017,feb,1,1,5,w5,750
01/02/2017 06:00,2017,feb,1,1,6,w5,751
01/02/2017 07:00,2017,feb,1,1,7,w5,752
01/02/2017 08:00,2017,feb,1,1,8,w5,753
01/02/2017 09:00,2017,feb,1,1,9,w5,754
01/02/2017 10:00,2017,feb,1,1,10,w5,755
01/02/2017 11:00,2017,feb,1,1,11,w5,756
01/02/2017 12:00,2017,feb,1,1,12,w5,757
01/02/2017 13:00,2017,feb,1,1,13,w5,758
01/02/2017 14:00,2017,feb,1,1,14,w5,759
01/02/2017 15:00,2017,feb,1,1,15,w5,760
01/02/2017 16:00,2017,feb,1,1,16,w5,761
01/02/2017 17:00,2017,feb,1,1,17,w5,762
01/02/2017 18:00,2017,feb,1,1,18,w5,763
01/02/2017 19:00,2017,feb,1,1,19,w5,764
01/02/2017 20:00,2017,feb,1,1,20,w5,765
01/02/2017 21:00,2017,feb,1,1,21,w5,766
01/02/2017 22:00,2017,feb,1,1,22,w5,767
01/02/2017 23:00,2017,feb,1,1,23,w5,768
02/02/2017 00:00,2017,feb,1,2,0,w5,769
02/02/2017 01:00,2017,feb,1,2,1,w5,770
02/02/2017 02:00,2017,feb,1,2,2,w5,771
02/02/2017 03:00,2017,feb,1,2,3,w5,772
02/02/2017 04:00,2017,feb,1,2,4,w5,773
02/02/2017 05:00,2017,feb,1,2,5,w5,774
02/02/2017 06:00,2017,feb,1,2,6,w5,775
02/02/2017 07:00,2017,feb,1,2,7,w5,776
02/02/2017 08:00,2017,feb,1,2,8,w5,777
02/02/2017 09:00,2017,feb,1,2,9,w5,778
02/02/2017 10:00,2017,feb,1,2,10,w5,779
02/02/2017 11:00,2017,feb,1,2,11,w5,780
02/02/2017 12:00,2017,feb,1,2,12,w5,781
02/02/2017 13:00,2017,feb,1,2,13,w5,782
02/02/2017 14:00,2017,feb,1,2,14,w5,783
02/02/2017 15:00,2017,feb,1,2,15,w5,784
02/02/2017 16:00,2017,feb,1,2,16,w5,785
02/02/2017 17:00,2017,feb,1,2,17,w5,786
02/02/2017 18:00,2017,feb,1,2,18,w5,787
02/02/2017 19:00,2017,feb,1,2,19,w5,788
02/02/2017 20:00,2017,feb,1,2,20,w5,789
02/02/2017 21:00,2017,feb,1,2,21,w5,790
02/02/2017 22:00,2017,feb,1,2,22,w5,791
02/02/2017 23:00,2017,feb,1,2,23,w5,792
03/02/2017 00:00,2017,feb,1,3,0,w5,793
03/02/2017 01:00,2017,feb,1,3,1,w5,794
03/02/2017 02:00,2017,feb,1,3,2,w5,795
03/02/2017 03:00,2017,feb,1,3,3,w5,796
03/02/2017 04:00,2017,feb,1,3,4,w5,797
03/02/2017 05:00,2017,feb,1,3,5,w5,798
03/02/2017 06:00,2017,feb,1,3,6,w5,799
03/02/2017 07:00,2017,feb,1,3,7,w5,800
03/02/2017 08:00,2017,feb,1,3,8,w5,801
03/02/2017 09:00,2017,feb,1,3,9,w5,802
03/02/2017 10:00,2017,feb,1,3,10,w5,803
03/02/2017 11:00,2017,feb,1,3,11,w5,804
03/02/2017 12:00,2017,feb,1,3,12,w5,805
03/02/2017 13:00,2017,feb,1,3,13,w5,806
03/02/2017 14:00,2017,feb,1,3,14,w5,807
03/02/2017 15:00,2017,feb,1,3,15,w5,808
03/02/2017 16:00,2017,feb,1,3,16,w5,809
03/02/2017 17:00,2017,feb,1,3,17,w5,810
03/02/2017 18:00,2017,feb,1,3,18,w5,811
03/02/2017 19:00,2017,feb,1,3,19,w5,812
03/02/2017 20:00,2017,feb,1,3,20,w5,813
03/02/2017 21:00,2017,feb,1,3,21,w5,814
03/02/2017 22:00,2017,feb,1,3,22,w5,815
03/02/2017 23:00,2017,feb,1,3,23,w5,816
04/02/2017 00:00,2017,feb,1,4,0,w5,817
04/02/2017 01:00,2017,feb,1,4,1,w5,818
04/02/2017 02:00,2017,feb,1,4,2,w5,819
04/02/2017 03:00,2017,feb,1,4,3,w5,820
04/02/2017 04:00,2017,feb,1,4,4,w5,821
04/02/2017 05:00,2017,feb,1,4,5,w5,822
04/02/2017 06:00,2017,feb,1,4,6,w5,823
04/02/2017 07:00,2017,feb,1,4,7,w5,824
04/02/2017 08:00,2017,feb,1,4,8,w5,825
04/02/2017 09:00,2017,feb,1,4,9,w5,826
04/02/2017 10:00,2017,feb,1,4,10,w5,827
04/02/2017 11:00,2017,feb,1,4,11,w5,828
04/02/2017 12:00,2017,feb,1,4,12,w5,829
04/02/2017 13:00,2017,feb,1,4,13,w5,830
04/02/2017 14:00,2017,feb,1,4,14,w5,831
04/02/2017 15:00,2017,feb,1,4,15,w5,832
04/02/2017 16:00,2017,feb,1,4,16,w5,833
04/02/2017 17:00,2017,feb,1,4,17,w5,834
04/02/2017 18:00,2017,feb,1,4,18,w5,835
04/02/2017 19:00,2017,feb,1,4,19,w5,836
04/02/2017 20:00,2017,feb,1,4,20,w5,837
04/02/2017 21:00,2017,feb,1,4,21,w5,838
04/02/2017 22:00,2017,feb,1,4,22,w5,839
04/02/2017 23:00,2017,feb,1,4,23,w5,840
05/02/2017 00:00,2017,feb,1,5,0,w6,841
05/02/2017 01:00,2017,feb,1,5,1,w6,842
05/02/2017 02:00,2017,feb,1,5,2,w6,843
05/02/2017 03:00,2017,feb,1,5,3,w6,844
05/02/2017 04:00,2017,feb,1,5,4,w6,845
05/02/2017 05:00,2017,feb,1,5,5,w6,846
05/02/2017 06:00,2017,feb,1,5,6,w6,847
05/02/2017 07:00,2017,feb,1,5,7,w6,848
05/02/2017 08:00,2017,feb,1,5,8,w6,849
05/02/2017 09:00,2017,feb,1,5,9,w6,850
05/02/2017 10:00,2017,feb,1,5,10,w6,851
05/02/2017 11:00,2017,feb,1,5,11,w6,852
05/02/2017 12:00,2017,feb,1,5,12,w6,853
05/02/2017 13:00,2017,feb,1,5,13,w6,854
05/02/2017 14:00,2017,feb,1,5,14,w6,855
05/02/2017 15:00,2017,feb,1,5,15,w6,856
05/02/2017 16:00,2017,feb,1,5,16,w6,857
05/02/2017 17:00,2017,feb,1,5,17,w6,858
05/02/2017 18:00,2017,feb,1,5,18,w6,859
05/02/2017 19:00,2017,feb,1,5,19,w6,860
05/02/2017 20:00,2017,feb,1,5,20,w6,861
05/02/2017 21:00,2017,feb,1,5,21,w6,862
05/02/2017 22:00,2017,feb,1,5,22,w6,863
05/02/2017 23:00,2017,feb,1,5,23,w6,864
06/02/2017 00:00,2017,feb,1,6,0,w6,865
06/02/2017 01:00,2017,feb,1,6,1,w6,866
06/02/2017 02:00,2017,feb,1,6,2,w6,867
06/02/2017 03:00,2017,feb,1,6,3,w6,868
06/02/2017 04:00,2017,feb,1,6,4,w6,869
06/02/2017 05:00,2017,feb,1,6,5,w6,870
06/02/2017 06:00,2017,feb,1,6,6,w6,871
06/02/2017 07:00,2017,feb,1,6,7,w6,872
06/02/2017 08:00,2017,feb,1,6,8,w6,873
06/02/2017 09:00,2017,feb,1,6,9,w6,874
06/02/2017 10:00,2017,feb,1,6,10,w6,875
06/02/2017 11:00,2017,feb,1,6,11,w6,876
06/02/2017 12:00,2017,feb,1,6,12,w6,877
06/02/2017 13:00,2017,feb,1,6,13,w6,878
06/02/2017 14:00,2017,feb,1,6,14,w6,879
06/02/2017 15:00,2017,feb,1,6,15,w6,880
06/02/2017 16:00,2017,feb,1,6,16,w6,881
06/02/2017 17:00,2017,feb,1,6,17,w6,882
06/02/2017 18:00,2017,feb,1,6,18,w6,883
06/02/2017 19:00,2017,feb,1,6,19,w6,884
06/02/2017 20:00,2017,feb,1,6,20,w6,885
06/02/2017 21:00,2017,feb,1,6,21,w6,886
06/02/2017 22:00,2017,feb,1,6,22,w6,887
06/02/2017 23:00,2017,feb,1,6,23,w6,888
07/02/2017 00:00,2017,feb,1,7,0,w6,889
07/02/2017 01:00,2017,feb,1,7,1,w6,890
07/02/2017 02:00,2017,feb,1,7,2,w6,891
07/02/2017 03:00,2017,feb,1,7,3,w6,892
07/02/2017 04:00,2017,feb,1,7,4,w6,893
07/02/2017 05:00,2017,feb,1,7,5,w6,894
07/02/2017 06:00,2017,feb,1,7,6,w6,895
07/02/2017 07:00,2017,feb,1,7,7,w6,896
07/02/2017 08:00,2017,feb,1,7,8,w6,897
07/02/2017 09:00,2017,feb,1,7,9,w6,898
07/02/2017 10:00,2017,feb,1,7,10,w6,899
07/02/2017 11:00,2017,feb,1,7,11,w6,900
07/02/2017 12:00,2017,feb,1,7,12,w6,901
07/02/2017 13:00,2017,feb,1,7,13,w6,902
07/02/2017 14:00,2017,feb,1,7,14,w6,903
07/02/2017 15:00,2017,feb,1,7,15,w6,904
07/02/2017 16:00,2017,feb,1,7,16,w6,905
07/02/2017 17:00,2017,feb,1,7,17,w6,906
07/02/2017 18:00,2017,feb,1,7,18,w6,907
07/02/2017 19:00,2017,feb,1,7,19,w6,908
07/02/2017 20:00,2017,feb,1,7,20,w6,909
07/02/2017 21:00,2017,feb,1,7,21,w6,910
07/02/2017 22:00,2017,feb,1,7,22,w6,911
07/02/2017 23:00,2017,feb,1,7,23,w6,912
08/02/2017 00:00,2017,feb,1,8,0,w6,913
08/02/2017 01:00,2017,feb,1,8,1,w6,914
08/02/2017 02:00,2017,feb,1,8,2,w6,915
08/02/2017 03:00,2017,feb,1,8,3,w6,916
08/02/2017 04:00,2017,feb,1,8,4,w6,917
08/02/2017 05:00,2017,feb,1,8,5,w6,918
08/02/2017 06:00,2017,feb,1,8,6,w6,919
08/02/2017 07:00,2017,feb,1,8,7,w6,920
08/02/2017 08:00,2017,feb,1,8,8,w6,921
08/02/2017 09:00,2017,feb,1,8,9,w6,922
08/02/2017 10:00,2017,feb,1,8,10,w6,923
08/02/2017 11:00,2017,feb,1,8,11,w6,924
08/02/2017 12:00,2017,feb,1,8,12,w6,925
08/02/2017 13:00,2017,feb,1,8,13,w6,926
08/02/2017 14:00,2017,feb,1,8,14,w6,927
08/02/2017 15:00,2017,feb,1,8,15,w6,928
08/02/2017 16:00,2017,feb,1,8,16,w6,929
08/02/2017 17:00,2017,feb,1,8,17,w6,930
08/02/2017 18:00,2017,feb,1,8,18,w6,931
08/02/2017 19:00,2017,feb,1,8,19,w6,932
08/02/2017 20:00,2017,feb,1,8,20,w6,933
08/02/2017 21:00,2017,feb,1,8,21,w6,934
08/02/2017 22:00,2017,feb,1,8,22,w6,935
08/02/2017 23:00,2017,feb,1,8,23,w6,936
09/02/2017 00:00,2017,feb,1,9,0,w6,937
09/02/2017 01:00,2017,feb,1,9,1,w6,938
09/02/2017 02:00,2017,feb,1,9,2,w6,939
09/02/2017 03:00,2017,feb,1,9,3,w6,940
09/02/2017 04:00,2017,feb,1,9,4,w6,941
09/02/2017 05:00,2017,feb,1,9,5,w6,942
09/02/2017 06:00,2017,feb,1,9,6,w6,943
09/02/2017 07:00,2017,feb,1,9,7,w6,944
09/02/2017 08:00,2017,feb,1,9,8,w6,945
09/02/2017 09:00,2017,feb,1,9,9,w6,946
09/02/2017 10:00,2017,feb,1,9,10,w6,947
09/02/2017 11:00,2017,feb,1,9,11,w6,948
09/02/2017 12:00,2017,feb,1,9,12,w6,949
09/02/2017 13:00,2017,feb,1,9,13,w6,950
09/02/2017 14:00,2017,feb,1,9,14,w6,951
09/02/2017 15:00,2017,feb,1,9,15,w6,952
09/02/2017 16:00,2017,feb,1,9,16,w6,953
09/02/2017 17:00,2017,feb,1,9,17,w6,954
09/02/2017 18:00,2017,feb,1,9,18,w6,955
09/02/2017 19:00,2017,feb,1,9,19,w6,956
09/02/2017 20:00,2017,feb,1,9,20,w6,957
09/02/2017 21:00,2017,feb,1,9,21,w6,958
09/02/2017 22:00,2017,feb,1,9,22,w6,959
09/02/2017 23:00,2017,feb,1,9,23,w6,960
10/02/2017 00:00,2017,feb,1,10,0,w6,961
10/02/2017 01:00,2017,feb,1,10,1,w6,962
10/02/2017 02:00,2017,feb,1,10,2,w6,963
10/02/2017 03:00,2017,feb,1,10,3,w6,964
10/02/2017 04:00,2017,feb,1,10,4,w6,965
10/02/2017 05:00,2017,feb,1,10,5,w6,966
10/02/2017 06:00,2017,feb,1,10,6,w6,967
10/02/2017 07:00,2017,feb,1,10,7,w6,968
10/02/2017 08:00,2017,feb,1,10,8,w6,969
10/02/2017 09:00,2017,feb,1,10,9,w6,970
10/02/2017 10:00,2017,feb,1,10,10,w6,971
10/02/2017 11:00,2017,feb,1,10,11,w6,972
10/02/2017 12:00,2017,feb,1,10,12,w6,973
10/02/2017 13:00,2017,feb,1,10,13,w6,974
10/02/2017 14:00,2017,feb,1,10,14,w6,975
10/02/2017 15:00,2017,feb,1,10,15,w6,976
10/02/2017 16:00,2017,feb,1,10,16,w6,977
10/02/2017 17:00,2017,feb,1,10,17,w6,978
10/02/2017 18:00,2017,feb,1,10,18,w6,979
10/02/2017 19:00,2017,feb,1,10,19,w6,980
10/02/2017 20:00,2017,feb,1,10,20,w6,981
10/02/2017 21:00,2017,feb,1,10,21,w6,982
10/02/2017 22:00,2017,feb,1,10,22,w6,983
10/02/2017 23:00,2017,feb,1,10,23,w6,984
11/02/2017 00:00,2017,feb,1,11,0,w6,985
11/02/2017 01:00,2017,feb,1,11,1,w6,986
11/02/2017 02:00,2017,feb,1,11,2,w6,987
11/02/2017 03:00,2017,feb,1,11,3,w6,988
11/02/2017 04:00,2017,feb,1,11,4,w6,989
11/02/2017 05:00,2017,feb,1,11,5,w6,990
11/02/2017 06:00,2017,feb,1,11,6,w6,991
11/02/2017 07:00,2017,feb,1,11,7,w6,992
11/02/2017 08:00,2017,feb,1,11,8,w6,993
11/02/2017 09:00,2017,feb,1,11,9,w6,994
11/02/2017 10:00,2017,feb,1,11,10,w6,995
11/02/2017 11:00,2017,feb,1,11,11,w6,996
